file,line,quoted_sentence,classification,action_taken
content/energy-costs/energy-costs-guide.mdx,120,"Furnaces tell a similar story. An 80% AFUE furnace wastes 20 cents of every heating dollar up the flue. A 96% AFUE model captures almost all of that energy. For a home spending $1,200/year on gas heating, upgrading from 80% to 96% AFUE saves approximately $200/year.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,130,"A standard 50-gallon electric tank water heater with an Energy Factor of 0.90 costs roughly $500–$600/year to operate. A heat pump water heater with a UEF of 3.5 performing the same job costs about $130–$180/year. That's a savings of $350–$450 annually, paying back the price premium in 2–3 years.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,162,"### Tier 2: Moderate Investments ($100–$2,000)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,168,"| Attic insulation upgrade (DIY blown-in) | $500–$1,200 | $200–$400 | 2–4 years |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,171,| Window film / cellular shades | $200–$600 | $50–$150 | 2–5 years |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,173,"### Tier 3: Major Upgrades ($2,000–$15,000+)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,181,"| Spray foam insulation (walls) | $3,000–$8,000 | $300–$600 | 5–15 years | $7,500–$15,000 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,184,"**Don't forget rebates.** The federal Section 25C credit (which covered 30% up to $2,000/year for heat pumps, heat pump water heaters, and insulation upgrades) **expired for installs after Dec 31, 2025** under the OBBBA (PL 119-21, signed July 4, 2025). For 2026 installs, IRA HEAR (income-qualified,",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,196,- Sealed ductwork ($600),OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,198,"- Total investment: $11,100 (after the $2,000 federal 25C credit claimed on the 2025 return before OBBBA termination = $9,100 net; a 2026 install would not get the federal credit but could stack state/utility + IRA HEAR / HOMES for similar or better effective cost depending on income)",HISTORICAL_2025_DATED,OK — 2025-dated example or dedicated-25C-explainer reference
content/energy-costs/energy-costs-guide.mdx,211,"- Total investment: $3,550 (after the $2,000 federal 25C credit on the HPWH claimed on the 2025 return before OBBBA termination = $1,550 net; a 2026 HPWH install would not get the federal 25C credit but could stack IRA HEAR — income-qualified, up to $1,750 for water heaters — for similar effective c",HISTORICAL_2025_DATED,OK — 2025-dated example or dedicated-25C-explainer reference
content/energy-costs/energy-costs-guide.mdx,222,"- Heat pump water heater (+$1,200 over standard)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,307,"### Federal Tax Credits — Section 25C and 25D EXPIRED for installs after Dec 31, 2025",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,309,"Both the Section 25C Energy Efficient Home Improvement Credit and Section 25D Residential Clean Energy Credit were originally extended through 2032 under the IRA, but were repealed early for property placed in service after Dec 31, 2025 under the OBBBA (PL 119-21, signed July 4, 2025). Pre-expiratio",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,313,"| Heat Pump (HVAC) — §25C | 30% of cost | $2,000 | EXPIRED (use IRA HEAR / HOMES instead) |",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,314,"| Heat Pump Water Heater — §25C | 30% of cost | $2,000 | EXPIRED (use IRA HEAR up to $1,750 / HOMES instead) |",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,315,"| Insulation & Air Sealing — §25C | 30% of cost | $1,200 | EXPIRED (use IRA HOMES instead) |",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,316,| Electrical Panel Upgrade — §25C | 30% of cost | $600 | EXPIRED |,EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,317,| ENERGY STAR Windows — §25C | 30% of cost | $600 | EXPIRED |,EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,318,"| Biomass Stove/Boiler — §25C | 30% of cost | $2,000 | EXPIRED |",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,319,| Home Energy Audit — §25C | 30% of cost | $150 | EXPIRED |,EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,320,| Solar PV / Geothermal / Wind — §25D | 30% of cost | No limit | EXPIRED (carryforward of unused pre-2026 credit allowed) |,EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,323,"**Pre-expiration 25C aggregate cap (historical):** Through Dec 31, 2025, the annual limit for the ""home efficiency"" credits was $1,200 total, with a $2,000 sub-limit for heat pumps — total $3,200 in a single tax year for those who installed both. **Solar/geothermal under 25D had no cap.** Both credi",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/energy-costs-guide.mdx,354,"- Moderate investments ($500–$2,000) typically save 15–25%",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,356,"- The federal Section 25C (HVAC, insulation, water heaters) and Section 25D (solar, geothermal, batteries) credits expired Dec 31, 2025 under the OBBBA; carryforward of unused pre-2026 25D credit is allowed (25C is not). For 2026 installs, IRA HEAR (income-qualified) + HOMES (performance-based) + st",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,375,"answer: ""For most homeowners, yes. Modern heat pumps operate at 300–400% efficiency for heating (COP 3.0–4.0) compared to 95–98% for gas furnaces. The federal Section 25C credit that previously offered 30% up to $2,000 for qualifying heat pumps expired Dec 31, 2025 under the OBBBA (PL 119-21, signed",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,379,"answer: ""A typical 6 kW residential solar system generates 7,000–10,000 kWh/year depending on location, offsetting 60–100% of an average home's electricity consumption. At the national average rate of 16.8¢/kWh, that's $1,176–$1,680 in annual savings. After the 30% federal tax credit, a $15,000 syst",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/energy-costs-guide.mdx,408,"{ title: ""ENERGY STAR Tax Credits"", url: ""https://www.energystar.gov/about/federal-tax-credits"" },",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/electricity-cost-by-state.mdx,50,| 11 | Oklahoma | 12.4 | -26% | $110 |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/electricity-cost-by-state.mdx,51,| 12 | Arkansas | 12.5 | -26% | $111 |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/electricity-cost-by-state.mdx,240,| State | Rate (cents/kWh) | Annual Solar Savings (6kW) | Payback (After 30% Credit) |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/electricity-cost-by-state.mdx,333,"answer: ""The difference is dramatic. Running a 16 SEER2 heat pump in a 2,000 sq ft home costs about $1,072/year in Idaho (10.5 cents) vs. $3,054/year in Connecticut (29.9 cents) — a difference of nearly $2,000/year for identical comfort. This is why high-rate states benefit the most from efficiency ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/heating-cost-calculator.mdx,211,"| **Electric Resistance** | $2,000 | $1,500 | $36,750 | $40,250 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/heating-cost-calculator.mdx,215,### Federal Tax Credits and Rebates (2026),OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/heating-cost-calculator.mdx,217,"**Federal Section 25C and 25D credits — EXPIRED for installs after Dec 31, 2025** under the OBBBA (PL 119-21, signed July 4, 2025):",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/heating-cost-calculator.mdx,218,"- **Air-source heat pumps (25C)**: was 30% credit up to $2,000; EXPIRED. Replaced by IRA HEAR (income-qualified, up to $8,000) + HOMES.",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/heating-cost-calculator.mdx,219,- **Geothermal systems (25D)**: was 30% credit (no cap); EXPIRED. Carryforward of unused pre-2026 25D credit allowed (25C does not allow carryforward).,EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/heating-cost-calculator.mdx,362,"Annual heating costs for a 2000 sq ft home typically range from $800-2,500 depending on heating system type, efficiency, local energy prices, and climate. Natural gas furnaces average $800-1,200, heat pumps $1,000-1,500, and electric resistance $2,000-3,000.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/heating-cost-calculator.mdx,429,"- **Average annual heating cost**: $1,200-2,500",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/home-energy-audit-diy.mdx,158,"**Foundation walls:** Uninsulated basement walls lose significant heat. Rigid foam (R-10 to R-15) costs $500-$2,000 DIY, saves $100-$300/year.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-costs/home-energy-audit-diy.mdx,237,"Through Dec 31, 2025, the federal Section 25C credit covered 30% of a professional energy audit, up to $150. **The 25C credit expired for installs after Dec 31, 2025** under the OBBBA (PL 119-21, signed July 4, 2025); for 2026 audits, utility-subsidized or free audits (available through many utility",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/energy-costs/home-energy-audit-diy.mdx,273,"answer: ""A DIY audit covers about 80% of professional findings. Pros add blower door tests, thermal imaging, duct leakage testing, and combustion safety testing. Worth the $200-$500 for pre-1980 homes, inexplicably high bills, or before major renovations. (The federal 25C credit that previously cove",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
